BSSID,SSID,frequency,latitude,longitude,WEP,WPA Personal,WPA Enterprise,WPA2 Personal,WPA2 Enterprise,WPA3 Personal,WPA3 Enterprise,Open,Wi-Fi Protected Setup,Mobile Hotspot,Fast Transition,Access Point,Ad Hoc,Wi-Fi 6
"d8:38:fc:16:1b:2c","Carrier WiFi","5320","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"c6:fb:e4:d8:35:fc","","5240","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"d8:38:fc:16:1b:2d","Carrier WiFi4","5320","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"cc:03:fa:b0:23:b4","TC8715DAD-5G","5745","40.7634443","-73.999797","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"cc:03:fa:b0:23:b3","TC8715DAD","2452","40.7634443","-73.999797","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"18:48:ca:14:be:14","Vehicle Hotspot","2437","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"3c:13:cc:82:38:ec","SONOS-AV","5320","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"94:ff:3c:11:46:82","HCC-Guest","5580","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"94:ff:3c:11:46:81","HCC-Employees","5580","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"62:3a:0e:2e:29:28","BE KIND - CITYMD WIFI","5825","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"44:1e:98:97:e2:8c","TDS_Audience","5240","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"74:3e:2b:a1:c7:7c","WiFi MAC","5580","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"54:13:79:f2:c1:f2","WIFIF2C1ED-5G","5240","40.7634443","-73.999797","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"44:ad:b1:7f:e0:d7","SpectrumSetup-D0","5785","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"fa:6a:1f:33:e0:c6","SpectrumSetup-C4","5785","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"62:01:94:bd:11:55","LEDnetBD1155","2412","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"58:20:b1:5d:b6:85","HP-Print-85-Officejet Pro 8610","2437","40.7634443","-73.999797","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"80:29:94:14:a2:7b","TC8715D74-5G","5200","40.7634443","-73.999797","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"a0:40:a0:53:33:bc","","5785","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"62:bd:c5:49:01:85","Pica","5300","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"e6:cb:ac:8a:47:b7","Silvercrest Public","5520","40.7645875","-73.9878166","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"20:58:69:95:8c:1c","Spectrum Free Trial","5680","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"d8:38:fc:8a:ff:9c","Warwick_Admin","5805","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"c8:b4:22:3e:b0:9a","MySpectrumWiFi9B-5G","5180","40.7634443","-73.999797","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"c8:67:5e:57:50:e4","PretCustomer","5580","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"b8:f8:53:17:31:5f","Fios-C7kSL","5280","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"b8:f8:53:17:31:5e","Fios-C7kSL","5805","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"d8:38:fc:8f:01:8c","Warwick_Admin","5220","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"c8:67:5e:57:50:d4","PretCustomer","2437","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"d8:38:fc:56:15:9c","LinkNYC Free Wi-Fi","5260","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"fc:7f:f1:83:7a:f2","corp-secure","5660","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"84:23:88:69:7f:bc","Spectrum","5680","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"8a:2a:a8:8b:28:20","","5745","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:25:42:e6:26:ab","Blackvue900XPlus-E626AB","5805","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"96:46:8d:35:e1:62","","5825","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"30:87:d9:9f:8f:9c","LinkNYC Private","5320","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"d0:21:f9:83:e5:f0","PennantWAP","5220","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"98:da:c4:0a:53:b3","Crystal Palace","5745","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"ec:8c:a2:30:1e:1c","Warwick_Lobby","5200","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"ec:8c:a2:30:1e:1d","Warwick_Conference","5200","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"04:bd:88:c0:51:92","notes","5180","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6e:8b","","5720","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6e:8c","SONOS-AV","5720","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6e:8d","knollipt","5720","40.7645875","-73.9878166","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"fc:7f:f1:82:b2:31","corp-pulse","5260","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"fc:7f:f1:82:b2:30","corp-guest","5260","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"fc:7f:f1:82:b2:32","corp-secure","5260","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"30:87:d9:01:ea:ac","RxSenseWIFI","5785","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6e:8e","KnollGuest","5720","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6e:8f","KnollMobile","5720","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"aa:46:8d:35:3a:b7","CJ Lawrence","5720","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:ea:dc:d0:c0:d0","SpectrumSetup-18","5220","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"d8:38:fc:8e:fc:5c","Warwick_Admin","5805","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"86:15:54:a8:51:6e","YCM-Phone","5540","40.7645875","-73.9878166","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"80:78:71:c9:5c:ae","SpectrumSetup-AF","5220","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"96:46:8d:35:3a:b7","","5720","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
